
607,187,637,100,581,116,576,177,
293,308,298,358,260,357,262,320,
98,346,164,351,166,359,90,359,
138,341,177,348,159,281,133,283,
112,264,193,231,202,258,169,275,
102,223,80,259,1,234,1,204,
2,274,50,262,37,235,3,246,
10,294,115,280,117,314,22,330,
112,176,0,165,3,150,102,150,
3,165,130,186,115,222,0,203,
117,225,133,186,242,208,229,235,
166,283,178,358,209,358,193,276,
362,330,342,360,300,359,323,323,
332,289,394,287,399,271,357,267,
581,332,496,317,501,343,578,360,
464,324,495,316,505,358,474,358,
495,347,516,330,550,358,496,359,
343,266,305,358,288,328,310,267,
267,186,235,240,274,225,279,186,
170,161,232,187,223,153,153,141,
65,53,95,2,71,1,41,48,
351,203,366,256,387,211,380,188,
395,194,462,218,434,248,384,212,
534,287,524,308,618,359,627,324,
342,202,432,160,386,150,324,175,
447,192,525,278,520,218,470,177,
518,222,611,140,597,119,500,199,
554,128,488,129,464,190,522,188,
555,117,603,42,569,33,531,97,
496,1,482,55,456,49,465,2,
527,44,485,142,445,131,486,35,
343,49,297,98,275,78,321,31,
263,54,293,112,258,132,245,58,
339,80,334,187,294,190,321,76,
2,147,103,148,100,120,0,121,
75,35,171,0,114,1,81,11,
143,65,249,144,264,106,170,26,
31,11,15,62,0,62,2,8,
14,90,101,82,112,57,13,58,
103,93,184,178,150,197,72,121,
