
15,136,29,199,62,193,51,130,
0,21,14,22,13,114,1,115,
225,300,270,308,274,342,223,319,
38,284,113,285,126,315,17,324,
278,188,317,340,280,350,242,195,
302,163,337,190,308,206,285,191,
296,223,305,296,341,289,328,208,
404,249,356,307,386,344,435,265,
367,238,453,164,399,165,332,223,
392,163,343,214,326,197,366,142,
287,141,331,160,354,130,300,119,
362,94,425,101,411,131,329,127,
211,48,336,53,330,18,218,20,
302,186,227,184,210,142,297,147,
172,132,134,60,147,33,219,142,
158,40,213,11,221,47,176,73,
179,72,262,134,244,154,192,111,
233,164,208,248,186,229,190,194,
181,199,225,167,205,149,162,175,
109,160,130,252,106,262,85,160,
75,104,106,2,154,2,115,111,
73,3,33,105,11,98,48,2,71,0,
65,44,135,56,128,81,55,76,
80,87,41,131,21,115,49,76,
78,139,104,252,64,262,53,138,
