
167,23,164,2,97,2,95,63,
296,194,312,254,334,257,324,182,
292,67,351,58,359,36,305,32,
592,21,638,42,637,2,593,1,
249,92,250,150,280,166,282,91,
393,127,444,173,430,201,377,141,
153,0,219,56,240,35,209,0,
416,88,466,8,445,1,398,80,
551,215,547,263,573,265,574,192,
568,309,572,358,520,358,534,302,
522,137,617,155,618,123,524,107,
380,8,328,74,360,99,418,20,
218,124,200,225,234,233,240,159,
54,241,89,182,80,161,22,217,
127,90,93,117,85,96,116,82,
146,89,188,67,174,46,115,81,
82,93,132,78,124,53,43,70,
3,146,47,119,93,116,2,182,
46,190,112,140,102,116,15,184,
299,279,316,253,302,240,266,287,
347,360,445,311,428,290,327,335,
384,127,380,199,360,198,347,125,
227,269,276,208,262,199,195,251,
138,336,237,344,239,314,148,310,
134,321,221,272,181,255,116,304,
118,169,69,284,91,292,135,209,
