
128,328,114,308,119,273,149,317,
139,248,167,287,147,320,113,258,
255,159,297,148,320,182,265,186,
419,119,474,199,459,196,410,141,
412,143,470,208,463,223,419,189,
452,150,468,192,503,192,484,143,
364,251,264,251,274,231,338,223,
403,254,475,234,453,275,396,270,
381,280,449,271,477,302,388,307,
551,288,541,357,587,358,575,281,
622,346,589,269,552,274,577,337,
589,277,637,245,637,213,578,249,
465,257,575,233,584,266,521,280,
479,213,551,180,583,189,500,243,
482,135,509,160,528,146,512,132,
386,186,390,257,428,230,416,162,
385,135,341,226,323,209,363,128,
301,141,318,129,347,140,318,168,
207,189,266,225,268,245,208,227,
199,298,309,307,269,342,192,334,
26,334,128,360,147,338,33,313,
0,264,56,287,58,319,1,302,
141,19,88,62,105,83,159,41,
128,0,169,52,198,40,177,0,
346,0,360,43,396,37,376,0,
467,0,465,55,432,47,434,1,
640,2,598,46,567,29,597,0,
498,37,535,84,504,85,475,53,
507,86,474,131,514,134,535,92,
395,92,475,125,498,94,406,68,
310,87,382,68,371,50,296,68,
97,39,96,67,76,71,80,42,
100,50,119,0,80,0,78,29,
69,31,17,110,41,118,88,37,
14,176,35,160,1,107,1,159,
47,153,120,93,99,71,15,131,
43,215,113,312,122,240,55,197,
116,204,69,277,49,275,67,198,
176,205,139,158,111,193,148,236,
222,104,166,88,155,108,217,134,
273,90,347,22,327,5,237,71,
263,2,203,65,213,86,302,14,
220,33,145,78,153,99,229,42,
149,81,131,176,105,176,119,73,
