
240,275,304,253,302,237,235,242,
252,253,344,226,340,193,249,225,
422,99,355,161,336,125,401,79,
408,11,437,97,536,92,444,14,
325,52,275,79,261,40,346,0,
306,77,359,165,305,167,276,78,
287,207,364,204,378,181,252,178,
52,233,111,256,104,279,56,261,
0,144,45,164,42,193,1,174,
41,123,49,194,79,190,65,120,
215,207,290,170,274,149,208,183,
372,109,423,59,378,49,347,101,
432,1,476,59,505,44,464,0,
466,2,528,64,548,52,499,1,
532,168,533,290,498,285,496,166,
521,333,638,345,634,315,514,302,
563,303,622,258,613,235,535,287,
197,84,238,164,198,176,143,75,
199,32,229,66,287,61,228,21,
200,1,189,116,161,118,165,2,
232,64,288,173,314,159,267,62,
193,0,344,61,347,30,291,0,
133,2,95,88,133,99,168,0,
7,52,103,63,95,91,5,80,
