
610,192,587,100,559,104,576,191,
618,200,600,167,618,156,640,203,
584,308,618,309,601,340,571,328,
49,153,104,155,103,138,39,136,
241,9,326,27,337,1,250,0,
175,107,138,168,183,175,210,107,
484,173,454,130,447,179,468,182,
429,85,412,172,450,182,457,89,
440,24,442,67,474,70,489,23,
113,357,145,314,172,324,161,357,
164,287,237,300,220,324,154,301,
538,95,489,47,462,71,500,109,
561,44,605,50,613,25,565,27,
420,309,446,290,436,263,401,287,
542,172,536,271,495,271,508,176,
527,240,579,249,593,229,526,218,
635,264,581,256,588,230,638,233,
631,274,596,355,639,358,640,277,
595,337,538,317,533,355,608,359,
504,358,549,357,541,324,502,338,
476,302,538,309,535,273,473,276,
472,284,470,357,438,357,455,290,
451,300,504,238,480,220,427,272,
553,228,637,233,638,202,556,199,
424,205,410,273,361,260,399,184,
233,115,300,141,313,112,239,86,
183,142,191,198,228,185,212,132,
12,18,69,22,75,3,1,2,
0,105,76,133,87,104,4,66,
37,78,109,44,77,13,17,43,
81,24,161,64,157,26,94,1,
209,19,327,88,315,123,211,59,
363,31,414,125,439,81,388,10,
390,100,380,152,347,146,358,73,
312,43,321,144,355,149,343,44,
276,213,288,288,333,287,301,207,
71,173,26,234,56,252,93,194,
14,263,55,300,98,297,47,239,
9,313,69,335,41,353,2,338,
