
638,26,625,64,637,68,640,59,
502,291,511,314,480,331,475,306,
520,273,549,235,527,233,504,269,
413,11,471,24,482,11,416,0,
477,59,492,104,466,107,449,66,
442,66,490,35,480,23,429,46,
564,61,509,63,523,32,563,45,
527,21,558,42,567,23,531,13,
517,63,549,132,573,139,538,63,
103,138,73,133,70,149,90,150,
64,170,90,164,92,154,64,150,
56,152,50,141,59,135,66,144,
47,123,46,143,31,141,36,124,
79,121,78,134,95,134,92,119,
53,126,62,115,53,107,47,116,
66,101,64,85,74,83,80,99,
61,71,63,83,88,88,78,69,
4,30,19,59,39,45,14,13,
48,2,70,40,54,53,20,4,
86,13,114,74,90,72,66,11,
164,5,160,32,149,32,152,1,
214,11,199,46,183,38,204,5,
205,38,240,22,229,11,201,27,
386,21,353,66,337,48,378,11,
364,85,395,44,381,38,349,83,
399,78,435,101,425,115,385,89,
428,152,440,154,437,146,423,147,
398,163,384,204,369,195,390,159,
436,115,478,154,492,133,446,103,
624,219,639,244,640,204,624,205,
615,176,628,209,637,207,630,171,
552,197,573,204,574,224,550,214,
594,171,585,206,568,203,578,164,
618,247,617,280,637,284,632,244,
571,249,597,318,616,312,596,246,
344,230,330,242,337,254,354,231,
314,256,335,263,333,271,314,267,
302,209,327,239,344,218,311,190,
343,188,342,221,330,220,325,189,
372,174,357,206,346,198,358,166,
342,148,387,164,390,146,347,139,
364,140,402,148,406,133,362,130,
411,241,397,256,390,241,399,232,
474,228,524,224,506,197,470,218,
476,240,476,272,464,268,464,239,
510,230,494,240,487,231,499,221,
513,242,492,290,481,278,499,238,
466,205,452,238,433,227,452,202,
351,273,366,231,355,230,333,276,
304,287,344,293,341,277,312,269,
312,233,300,259,291,255,300,228,
233,333,248,313,237,305,216,332,
62,333,85,358,69,358,49,337,
12,88,32,62,57,81,8,101,
15,77,5,102,0,98,2,68,
40,101,25,130,14,126,26,104,
167,240,179,236,173,215,163,220,
183,215,221,242,209,257,175,226,
236,242,283,230,287,245,241,258,
258,209,274,181,258,178,247,202,
273,212,286,194,276,192,266,203,
214,130,239,130,236,145,203,144,
197,114,235,117,237,102,200,99,
213,66,236,76,230,87,209,76,
279,122,256,133,254,121,274,104,
278,148,324,110,305,104,270,135,
348,118,406,125,379,90,342,105,
440,185,502,189,500,168,447,161,
535,140,552,176,569,170,552,133,
230,67,256,52,257,32,218,61,
174,64,206,95,216,79,186,59,
130,88,162,91,154,107,129,97,
182,127,157,167,145,145,168,118,
159,137,161,118,126,99,114,108,
91,111,118,108,114,92,82,97,
190,347,205,325,192,313,173,345,
233,278,291,317,299,302,240,269,
72,300,107,268,97,255,66,283,
90,174,142,159,135,144,95,148,
326,0,323,27,341,26,349,1,
304,7,276,49,257,42,289,2,
261,56,290,93,303,83,280,43,
50,189,61,197,68,187,56,181,
49,203,72,192,73,211,50,223,
32,223,52,221,55,226,28,241,
78,226,41,252,26,243,72,212,
73,241,55,241,48,254,76,257,
107,227,106,207,95,207,93,224,
109,176,161,200,124,223,86,183,
