
627,139,613,166,587,152,606,121,
471,139,442,89,465,76,497,120,
452,86,405,142,377,133,408,68,
351,87,328,158,363,159,396,83,
322,81,341,126,329,155,294,94,
2,176,39,158,34,126,0,127,
198,134,218,34,241,34,221,133,
124,126,224,80,210,52,114,88,
196,126,120,215,99,194,162,104,
549,228,608,241,634,280,567,274,
550,193,599,229,614,209,567,164,
550,110,637,72,625,48,542,76,
582,106,639,93,637,70,577,75,
571,24,533,94,504,72,551,9,
606,110,542,201,506,185,575,95,
455,216,352,231,370,254,464,248,
461,251,375,252,356,291,470,275,
485,217,501,303,475,301,459,223,
519,295,516,359,550,358,546,285,
392,302,492,330,498,288,388,275,
367,302,372,359,488,358,476,316,
250,352,229,328,250,313,275,341,
158,359,208,307,223,330,190,358,
110,348,189,328,176,293,120,329,
226,329,279,290,264,270,212,306,
269,323,382,256,353,234,272,272,
97,281,1,233,1,280,88,312,
77,293,67,359,34,359,32,292,
151,213,105,286,145,303,177,232,
351,185,431,179,434,214,339,230,
414,179,525,162,512,121,405,134,
240,70,386,85,416,67,242,31,
257,3,218,113,248,129,293,15,
140,30,329,22,326,0,141,2,
90,73,110,169,139,142,110,76,
49,162,2,185,0,205,65,194,
1,234,102,222,99,193,1,206,
184,189,258,162,266,114,172,161,
216,222,174,293,116,333,195,212,
173,287,271,221,325,231,186,315,
262,217,391,130,416,155,301,233,
251,95,289,89,336,165,310,186,
249,136,274,247,316,232,280,121,
