
527,224,639,285,637,238,577,204,
604,319,638,340,640,287,622,288,
635,192,628,228,638,230,640,202,
458,121,456,137,440,133,442,115,
502,54,515,44,501,26,487,38,
597,11,625,28,632,6,602,0,
340,80,393,11,362,3,319,80,
288,118,285,137,302,146,306,127,
313,130,373,99,353,77,299,112,
413,15,390,96,352,97,394,8,
436,11,475,83,499,68,470,2,
555,56,632,59,624,26,559,34,
417,82,490,51,472,29,407,64,
523,101,608,118,612,90,528,73,
513,211,562,254,550,269,502,233,
503,210,509,230,494,230,487,209,
483,209,542,208,543,148,514,152,
566,235,559,329,592,335,604,236,
502,325,526,304,483,261,480,286,
477,256,556,325,573,304,503,234,
453,259,482,272,468,299,444,275,
392,298,421,359,471,359,422,230,
359,229,393,253,491,174,449,153,
416,107,447,176,421,193,390,110,
374,114,329,206,380,223,421,130,
245,167,309,210,295,241,227,194,
279,137,309,185,294,200,252,165,
250,15,270,94,298,92,279,15,
249,50,258,60,249,68,237,57,
185,71,246,81,250,62,188,56,
171,33,242,52,244,32,184,16,
255,142,299,100,266,93,230,117,
206,174,207,195,227,196,226,179,
271,341,295,359,260,359,263,350,
271,294,309,326,330,306,287,278,
316,299,371,217,337,213,284,280,
277,235,198,265,222,330,302,260,
183,330,312,352,325,323,189,305,
115,33,130,36,128,49,114,49,
114,9,143,54,179,15,155,1,
59,0,99,0,85,16,58,16,
0,68,107,59,104,27,0,43,
14,103,97,157,116,114,30,77,
152,213,127,280,162,292,183,216,
111,248,144,243,136,274,110,272,
178,137,183,152,196,152,190,131,
135,147,188,180,199,164,142,126,
103,233,180,177,159,155,73,225,
89,299,130,309,128,278,100,273,
1,283,42,277,23,259,2,259,
52,244,94,232,101,255,54,272,
67,227,129,145,88,144,42,214,
