
345,161,369,129,393,137,384,167,
389,144,485,145,484,114,411,110,
628,197,611,221,638,233,640,204,
319,66,281,99,254,89,304,39,
128,108,135,143,113,154,87,129,
152,166,196,166,225,142,157,130,
268,183,238,227,214,221,249,173,
314,149,337,195,323,230,280,168,
337,162,432,185,449,217,330,187,
333,216,395,243,416,209,334,195,
414,292,379,333,356,325,382,275,
473,284,528,256,538,216,478,250,
561,206,503,234,497,211,554,190,
606,119,553,183,532,161,589,106,
626,174,616,214,589,211,600,166,
639,87,637,158,597,147,612,102,
534,79,575,116,585,83,554,53,
554,3,606,30,592,38,558,23,
640,4,609,34,636,33,639,28,
620,52,601,109,625,104,639,58,
545,45,544,83,528,80,530,38,
553,26,585,64,571,75,540,34,
509,45,511,83,530,78,528,38,
480,50,565,27,548,0,485,14,
518,1,454,40,442,25,456,0,
423,2,444,64,407,71,402,14,
323,50,404,22,397,1,318,1,
241,19,320,54,323,21,260,0,
132,65,176,58,176,89,134,82,
1,47,101,21,74,1,2,19,
114,61,25,105,11,90,88,42,
