
30,190,29,202,40,202,40,190,
293,1,293,10,309,13,306,3,296,5,
184,1,173,1,172,7,181,8,
61,5,68,16,80,9,70,1,
132,17,144,17,141,4,131,6,
201,90,193,109,184,109,191,87,
357,62,368,60,368,71,357,71,
432,120,442,115,445,120,439,131,
459,129,466,135,461,144,453,141,
440,128,452,127,452,139,441,139,
441,59,452,59,450,70,436,68,
525,43,536,37,540,47,532,51,
493,9,501,13,498,24,488,18,
441,21,462,20,458,36,447,37,
370,276,381,280,375,289,364,284,
349,186,341,193,344,205,355,201,
300,185,316,184,314,196,297,196,
385,171,401,175,401,190,381,184,
414,175,432,175,432,165,416,164,
472,120,484,129,491,120,478,111,
443,88,455,91,458,76,440,77,
26,108,40,115,32,124,17,116,
65,123,59,135,45,136,49,115,
187,229,207,243,227,232,197,218,
221,236,204,248,206,253,224,254,
207,261,224,267,217,276,202,274,
