
184,358,207,310,233,318,222,358,
275,275,331,269,322,242,288,249,
223,322,278,307,256,289,218,295,
355,271,398,204,372,191,321,254,
465,333,557,333,555,358,465,358,
578,288,635,300,638,357,589,359,
482,148,575,165,537,192,479,171,
538,187,523,270,493,278,508,182,
599,221,546,261,558,306,621,235,
296,208,202,283,256,298,294,250,
400,289,441,225,424,205,374,272,
467,213,460,313,432,315,436,208,
512,326,438,318,410,280,542,289,
340,357,386,336,420,343,413,359,
364,318,418,295,441,316,371,347,
511,148,473,133,476,110,530,137,
591,139,639,149,637,186,581,172,
397,2,438,56,459,46,432,2,
448,45,525,24,508,3,439,1,
638,13,585,11,591,43,638,46,
512,1,538,42,567,33,557,0,
586,118,553,136,484,70,509,51,
483,70,549,127,533,141,460,97,
420,64,455,156,481,140,454,53,
348,59,405,123,424,106,372,46,
313,98,359,138,403,117,350,71,
17,164,103,112,75,98,6,152,
135,217,206,281,203,233,157,194,
20,71,1,129,25,144,59,90,
11,2,33,52,64,59,53,2,
92,75,92,0,59,0,61,83,
116,49,155,112,199,87,166,46,
162,33,247,6,250,40,186,67,
227,64,229,152,267,143,258,54,
