
523,332,568,338,578,311,521,307,
294,248,298,318,338,323,352,270,
346,50,355,92,393,101,393,66,
343,78,340,25,310,14,317,72,
414,142,422,95,443,86,463,135,
418,108,390,98,393,131,412,126,
418,101,460,69,439,48,392,91,
464,17,470,52,491,34,489,12,
329,166,309,227,346,190,355,150,
443,200,525,202,488,231,427,223,
578,41,568,80,638,44,637,18,
583,98,639,84,637,51,580,71,
554,332,638,323,635,357,551,359,
567,323,595,294,565,260,545,283,
407,356,474,272,474,273,509,274,467,359,
549,182,566,121,523,116,527,185,
527,59,532,137,566,141,565,51,
435,299,408,350,395,344,404,310,
492,284,490,316,553,298,556,271,
549,204,541,276,506,283,524,205,
446,102,491,156,502,126,486,104,
372,235,461,190,432,180,366,202,
367,359,398,330,402,312,330,358,
521,320,509,358,468,357,485,312,
264,45,228,116,201,102,221,27,
223,49,227,1,177,3,183,52,
253,105,231,179,198,157,237,96,
314,75,393,104,394,138,306,102,
295,0,397,88,428,57,374,1,
455,74,522,14,560,23,501,71,
439,101,532,99,517,71,434,74,
534,235,601,292,612,231,558,205,
326,321,364,302,403,313,335,351,
381,315,456,294,462,267,382,294,
470,271,506,249,519,214,453,249,
503,124,477,208,522,190,526,123,
316,264,389,188,372,167,294,246,
309,189,279,277,245,277,280,175,
274,143,289,202,226,207,242,141,
