
551,58,639,123,611,147,532,71,
486,73,569,150,584,129,499,37,
423,69,430,149,479,136,454,67,
433,73,407,80,397,54,428,52,
333,71,314,165,356,176,367,78,
264,221,347,245,350,209,268,193,
383,147,460,158,429,179,380,170,
230,75,214,2,256,0,271,64,
351,96,345,1,373,1,409,83,
444,79,518,35,489,5,416,49,
620,192,628,310,590,308,584,191,
375,285,428,292,455,317,370,313,
416,280,469,327,485,306,429,259,
466,287,573,324,582,297,468,265,
390,257,418,264,416,236,389,228,
418,251,505,275,536,255,406,223,
412,222,547,257,558,218,471,199,
392,226,494,193,479,155,408,180,
411,182,383,249,337,263,392,171,
167,359,215,342,192,318,164,335,
226,359,309,293,294,268,206,333,
279,354,380,321,361,290,264,321,
240,318,302,267,273,239,212,290,
107,286,235,295,237,330,121,316,
76,266,113,296,97,317,59,295,
152,278,80,205,71,234,128,285,
74,227,73,190,44,177,54,236,
0,280,33,216,7,196,1,208,
3,166,18,216,49,202,25,142,
32,112,83,170,68,193,4,133,
1,75,98,96,94,114,0,107,
42,28,151,78,168,47,61,0,
61,114,83,213,119,204,96,114,
110,177,206,206,207,170,99,128,
