
628,52,625,40,603,42,602,49,
492,356,525,351,521,340,494,345,
383,124,395,126,387,134,378,132,
209,66,241,53,248,58,230,73,209,76,
613,228,623,247,630,242,623,226,
540,218,554,259,564,258,569,233,
590,3,587,40,601,46,611,32,
547,202,537,201,540,193,550,194,
626,323,613,359,593,348,593,325,
362,276,356,328,374,322,378,302,
631,176,627,207,636,215,638,192,
475,111,477,149,487,152,494,129,
337,191,311,223,302,223,308,188,
387,200,402,207,402,221,379,208,
373,206,406,187,378,183,368,199,
564,255,600,275,616,270,572,245,
264,87,254,111,247,105,252,84,
315,86,306,66,320,63,326,76,
275,45,316,45,304,63,271,57,
346,116,344,135,333,149,330,132,336,115,
575,349,598,305,587,299,559,333,
513,250,509,283,501,285,494,266,
594,192,601,171,623,142,623,176,
533,289,562,318,569,302,551,286,
455,333,494,306,504,311,490,339,453,349,
443,126,435,159,447,159,458,134,
485,268,511,239,501,225,473,266,
554,164,580,124,597,132,578,163,
217,165,232,151,233,121,206,157,
280,358,287,309,269,305,256,331,
482,220,516,216,516,199,484,210,
424,65,412,119,430,117,443,70,
333,149,347,192,364,185,344,149,
530,133,534,198,558,178,547,137,
538,284,567,270,551,258,529,275,
250,253,279,287,253,283,237,264,
289,269,306,316,283,316,276,265,
479,203,512,189,511,173,478,187,
375,295,422,282,430,268,382,279,
435,264,472,261,468,249,421,255,
415,245,467,249,465,234,435,230,
421,179,408,224,418,230,437,206,
281,103,316,151,325,142,321,110,
321,102,356,68,367,80,350,109,
407,135,388,177,403,181,430,158,
585,40,571,92,583,94,608,59,
573,73,560,125,540,118,557,73,
497,102,540,107,525,87,508,90,
489,79,538,51,544,59,513,84,
