
524,241,597,276,583,286,513,282,
407,33,446,84,394,84,369,44,
453,1,482,37,526,7,515,2,
495,12,499,68,594,72,579,24,
610,263,625,160,639,154,638,241,
630,170,591,160,613,132,637,139,
600,281,638,239,639,294,626,302,
397,292,461,347,485,334,428,275,
566,359,547,326,560,314,598,347,
532,269,488,327,464,315,505,252,
329,263,362,264,363,236,321,223,
184,234,142,192,153,179,203,216,
203,192,155,156,154,187,198,212,
230,274,215,308,188,312,212,263,
270,331,278,358,253,358,252,329,
347,324,443,269,411,234,312,295,
346,140,413,243,362,259,310,148,
434,127,468,181,514,162,472,101,
337,132,446,191,477,149,362,89,
266,121,275,212,317,189,294,109,
208,131,259,169,249,186,193,148,
301,36,347,73,370,41,306,5,
220,70,276,2,237,1,187,64,
149,40,230,1,147,1,127,27,
24,29,100,38,109,7,24,2,
0,132,65,63,49,41,0,89,
101,256,92,334,68,359,83,253,
131,276,198,292,208,262,148,245,
14,265,102,218,122,259,56,299,
