
502,238,466,286,444,272,495,228,
632,9,640,9,640,92,616,78,
601,85,602,146,630,146,634,75,
639,92,624,101,629,202,639,204,
326,237,266,245,292,211,339,199,
551,297,553,359,523,357,530,292,
556,244,541,272,560,280,580,249,
560,285,625,287,639,259,574,254,
598,350,639,314,639,270,571,349,
413,298,499,227,474,211,399,256,
480,221,594,249,596,211,485,176,
629,141,631,226,599,251,599,136,
544,90,600,131,603,97,565,67,
449,68,523,111,513,131,466,114,
499,53,624,33,617,5,496,26,
441,38,477,148,440,138,418,41,
415,7,429,137,391,140,374,5,
10,135,80,88,69,47,4,98,
192,140,228,167,209,187,180,167,
302,278,262,359,232,358,283,268,
178,322,239,347,256,316,242,306,
104,275,174,356,123,360,71,304,
65,322,0,271,16,237,45,261,
0,259,20,227,16,213,2,225,
14,189,64,309,92,286,40,176,
93,57,65,181,95,177,124,68,
46,172,61,275,85,275,70,178,
79,228,140,318,178,292,97,206,
152,262,178,240,88,174,61,195,
187,213,144,165,130,181,165,224,
163,139,208,194,176,209,140,162,
214,133,271,246,298,232,245,123,
374,196,463,240,488,211,390,162,
226,229,242,272,206,288,189,242,
213,2,149,99,126,88,183,1,
199,44,259,95,254,126,168,77,
201,98,120,189,88,177,169,76,
