
638,344,610,306,627,290,637,302,
558,315,535,339,547,356,560,345,
551,233,537,240,554,306,569,287,
556,269,588,329,614,318,583,256,
475,347,475,357,553,359,537,340,
378,356,375,321,470,327,472,358,
247,332,300,300,262,290,222,321,
245,170,247,142,269,145,280,179,
377,2,393,27,379,41,348,1,
393,6,424,76,440,44,418,4,
547,2,564,46,534,47,524,1,
521,70,535,41,526,15,496,62,
441,19,526,17,529,1,428,1,
621,3,606,103,638,105,639,0,
601,117,559,104,553,121,600,134,
495,113,502,142,544,140,525,118,
496,89,564,110,542,127,498,112,
569,55,630,85,606,108,562,79,
632,167,598,163,607,110,639,106,
605,172,639,225,630,258,580,191,
592,210,637,268,637,300,576,265,
490,256,518,344,547,330,507,234,
501,248,461,224,468,206,494,219,
390,190,465,221,447,169,395,158,
380,37,335,78,311,55,360,13,
405,27,416,89,399,95,395,32,
420,68,482,13,500,21,434,80,
402,103,485,47,505,59,458,106,
482,84,563,104,575,88,496,63,
498,145,602,133,614,165,531,173,
557,156,508,210,529,220,583,178,
495,220,533,312,557,301,522,204,
267,272,299,204,278,191,244,265,
221,267,276,237,262,216,205,248,
204,212,280,212,282,180,202,189,
183,171,227,137,201,124,175,162,
132,56,166,47,177,55,141,73,
149,42,201,54,218,29,160,15,
176,84,267,113,267,150,161,112,
248,35,218,90,199,71,228,8,
382,95,419,162,384,168,364,136,
349,199,381,298,415,282,373,179,
394,321,481,297,466,271,390,285,
1,347,28,339,45,358,1,359,
40,353,69,268,36,264,18,337,
208,313,281,291,280,270,192,287,
1,259,1,282,45,293,41,265,
3,190,31,138,49,158,72,241,
54,153,93,100,81,80,34,141,
38,38,0,124,2,170,89,65,
69,69,94,93,118,74,86,37,
123,79,180,58,186,73,138,96,
93,96,125,139,167,118,117,77,
93,153,179,117,202,129,107,179,
109,174,151,162,212,178,106,197,
108,232,192,224,177,189,110,195,
