
532,153,620,137,630,76,522,121,
53,82,117,62,115,22,56,33,
311,330,361,331,375,351,308,354,
442,284,493,336,476,348,429,313,
594,245,620,250,599,353,577,341,
598,218,633,218,629,188,564,188,
529,216,554,207,588,285,578,316,
473,180,509,237,484,256,451,195,
512,230,534,222,572,306,523,249,
504,160,605,145,619,180,506,194,
613,45,565,1,621,1,626,40,
565,3,534,43,515,42,537,1,
516,41,535,3,505,1,480,43,
465,87,581,50,580,22,469,51,
361,197,381,140,360,107,332,204,
477,107,532,128,562,104,500,69,
40,249,68,205,51,192,13,233,
211,192,256,180,255,155,212,165,
512,238,588,330,560,351,481,255,
559,105,637,72,638,39,538,77,
340,30,419,88,391,107,317,40,
480,21,438,126,413,104,452,3,
415,136,507,174,509,196,427,173,
322,224,361,116,343,90,286,209,
340,241,396,250,392,300,335,274,
384,274,402,356,442,358,413,263,
111,290,166,246,133,229,94,267,
93,229,232,239,219,210,93,202,
252,85,310,18,289,4,225,73,
135,171,216,134,209,102,136,145,
162,202,257,130,238,113,156,178,
136,120,120,205,93,210,104,115,
21,165,10,243,0,245,0,149,
0,22,30,0,59,15,2,87,
64,37,41,127,18,129,41,32,
113,110,234,73,227,37,94,79,
276,79,285,195,260,196,256,74,
269,245,267,359,308,356,296,241,
219,270,220,357,189,356,190,267,
