
426,277,463,244,451,219,396,270,
402,279,406,301,435,299,423,277,
440,301,461,277,447,260,423,285,
471,315,544,287,501,266,457,282,
543,282,509,178,477,174,507,273,
444,147,499,142,485,118,437,130,
515,189,630,157,597,133,509,159,
605,0,558,60,538,38,566,0,
537,98,637,38,640,77,547,123,
569,73,559,96,531,92,553,57,
390,56,431,76,449,50,400,18,
302,10,353,43,344,66,278,39,
435,2,537,86,553,52,485,1,
433,29,508,157,535,117,463,21,
437,158,466,245,506,242,463,151,
256,169,347,233,369,209,266,147,
223,304,297,288,313,309,228,325,
216,245,233,230,211,203,181,197,
13,183,109,222,88,256,1,212,
111,157,180,206,186,161,126,120,
100,102,177,149,199,126,131,76,
154,97,236,39,219,19,137,65,
153,56,245,0,186,1,140,39,
26,121,116,57,100,30,4,91,
68,97,88,200,58,204,38,101,
