
537,233,555,211,568,218,546,262,
45,36,116,53,119,27,27,3,
606,199,636,166,630,139,579,175,
542,74,639,86,635,64,547,49,
613,18,596,56,621,64,634,16,
46,231,3,240,1,212,49,205,
107,190,101,136,78,151,83,212,
34,206,92,211,77,180,37,178,
255,270,299,261,330,268,288,294,
335,308,383,255,351,248,317,280,
432,259,419,306,398,300,401,243,
398,227,484,165,436,150,366,216,
453,112,493,152,443,158,432,130,
407,98,440,97,440,75,404,79,
301,24,341,8,370,33,316,65,
215,268,256,314,274,292,247,262,
281,355,340,335,372,346,348,358,
392,355,385,306,368,306,354,349,
443,302,421,358,407,338,427,295,
467,268,481,339,450,343,438,273,
438,1,482,40,498,22,485,1,
472,28,431,0,367,2,484,64,
376,46,372,92,403,91,397,46,
118,119,115,164,142,154,141,129,
0,63,57,114,62,140,0,96,
100,236,142,225,135,206,91,217,
169,254,251,238,256,265,180,285,
201,270,267,344,247,357,184,291,
200,333,211,358,235,356,206,308,
0,345,1,323,37,357,5,358,
52,322,62,357,136,358,110,325,
2,241,38,314,7,293,0,275,
0,278,73,356,38,359,2,319,
81,249,122,279,126,332,63,264,
115,272,132,351,168,336,132,264,
513,195,568,296,552,298,489,216,
513,188,561,135,575,146,523,216,
604,133,574,197,541,201,579,125,
546,3,590,47,604,22,588,2,
388,48,444,72,451,50,408,29,
478,57,473,117,441,114,453,46,
333,132,429,152,435,137,333,106,
346,83,444,116,431,137,321,106,
230,119,229,176,294,182,292,118,
137,36,246,94,179,114,131,77,
111,1,120,46,146,28,135,2,
80,80,141,69,137,42,74,51,
67,86,92,144,70,154,43,81,
133,156,150,128,174,131,151,172,
160,167,253,215,251,178,168,133,
