
37,300,45,359,11,359,7,313,
61,233,78,285,56,295,41,233,
77,257,125,247,136,228,68,226,
18,198,72,144,29,124,3,164,
66,211,160,161,135,138,57,148,
117,224,88,186,102,164,126,192,
118,236,209,223,198,185,129,178,
157,225,177,269,157,285,131,242,
95,258,144,310,159,290,119,248,
182,260,183,299,209,340,148,311,
178,247,214,357,246,323,211,249,
295,323,219,268,218,304,273,347,
423,355,471,330,461,308,400,328,
376,290,405,333,433,310,399,273,
383,164,377,275,407,285,436,208,
380,256,388,321,361,330,352,249,
308,304,356,278,362,257,311,264,
309,281,331,254,247,219,240,247,
195,200,226,289,251,254,219,187,
372,9,446,21,455,0,365,0,
317,35,373,26,359,1,289,9,
211,33,259,0,202,1,195,20,
134,46,145,0,166,23,157,56,
0,17,1,49,19,48,13,26,
5,48,64,71,68,95,2,69,
15,47,53,64,63,35,21,34,
87,2,87,22,123,23,123,0,
119,38,130,7,44,2,22,35,
47,40,100,66,125,56,78,31,
46,61,88,114,109,104,75,49,
73,88,93,135,61,139,38,105,
80,127,93,76,128,99,113,135,
99,80,118,86,141,62,103,58,
162,116,202,106,187,78,161,86,
135,111,196,66,181,44,108,83,
530,88,556,149,581,140,548,81,
556,185,567,148,521,182,528,196,
587,204,554,185,542,192,566,210,
553,188,639,131,640,168,585,209,
547,87,590,164,621,142,580,79,
447,34,545,87,557,64,486,26,
457,81,532,104,539,83,470,44,
385,59,451,99,480,92,433,34,
357,54,423,39,390,19,336,28,
327,35,344,120,373,126,351,32,
547,128,535,100,494,97,512,127,
512,127,499,101,443,102,437,128,
415,123,440,121,440,92,402,93,
392,73,433,155,411,161,380,114,
372,102,355,204,379,210,404,154,
330,172,340,114,375,121,352,202,
456,292,483,359,512,358,487,288,
495,190,488,261,513,273,532,214,
171,2,183,52,204,34,189,0,
228,347,252,359,305,359,242,333,
299,130,285,171,314,183,320,128,
256,143,275,109,306,119,282,167,
239,147,269,107,246,92,217,129,
258,211,214,111,186,109,185,171,
236,26,216,113,185,112,191,45,
