
604,52,610,63,623,54,613,47,
175,57,149,61,156,85,187,86,
324,90,360,97,343,134,316,113,
380,83,388,116,413,111,396,75,
446,352,478,353,467,331,448,334,
594,305,609,291,618,304,599,322,
559,240,640,200,632,177,553,202,
527,272,631,259,631,285,521,305,
545,330,581,332,573,301,539,302,
509,304,535,298,569,356,525,359,
466,307,461,325,490,339,506,319,
498,256,511,282,540,262,520,240,
535,164,551,256,523,251,504,156,
537,117,593,177,573,199,515,128,
585,104,611,179,640,183,613,94,
525,16,637,50,639,7,540,4,
471,19,471,45,396,41,399,19,
499,41,533,1,490,0,473,38,
585,38,598,66,513,80,505,53,
383,60,400,38,507,85,492,121,
305,2,327,42,358,33,339,0,
323,64,352,90,369,71,342,50,
239,107,271,107,268,90,232,90,
230,237,250,233,251,248,228,254,
138,308,159,290,158,264,133,276,
107,295,128,282,117,262,99,277,
22,321,43,316,48,340,14,337,
61,98,48,109,63,123,75,111,
33,1,61,0,58,45,25,40,
2,2,2,76,43,66,26,2,
130,120,159,106,164,136,129,142,
299,116,325,104,313,77,292,95,
356,127,386,116,396,159,371,166,
426,104,416,120,449,125,447,103,
449,219,499,209,482,185,433,199,
404,208,404,332,453,321,450,206,
379,254,315,333,353,353,404,266,
249,123,241,195,286,208,291,111,
320,261,340,248,344,263,324,279,
338,242,409,162,425,186,356,259,
242,318,262,294,275,303,264,338,
285,336,368,278,349,264,265,325,
2,245,16,225,2,217,1,221,
59,152,79,145,81,164,59,167,
42,123,37,195,67,206,66,126,
120,202,151,199,147,141,121,147,
242,69,332,49,311,9,237,22,
176,22,204,113,233,78,203,2,
157,3,157,59,125,61,123,3,
114,18,116,146,77,140,83,16,
133,321,171,286,200,301,153,347,
41,301,127,234,106,216,16,279,
188,216,177,247,153,235,168,212,
218,235,251,297,220,306,188,251,
211,189,311,216,299,265,197,220,
