
227,21,194,84,232,72,257,23,
2,27,0,128,25,126,43,109,
83,228,136,255,155,225,101,199,
185,355,216,327,241,334,216,358,
597,274,637,268,638,309,606,312,
563,315,594,359,640,347,598,297,
533,213,484,256,502,279,551,238,
480,293,533,354,568,342,509,269,
473,253,425,320,459,340,500,265,
265,275,280,349,315,338,309,258,
154,320,235,276,207,251,146,289,
160,172,187,254,222,210,199,160,
337,77,429,148,452,93,372,46,
342,161,347,243,308,265,278,178,
564,188,549,214,480,242,482,170,
549,49,638,121,635,82,587,22,
215,110,316,71,301,45,200,85,
