
479,164,423,153,422,173,450,182,
568,1,593,65,573,84,537,0,
258,183,318,167,349,193,278,211,
552,236,591,340,563,347,533,238,
503,305,509,356,543,358,531,295,
180,322,216,301,274,359,225,359,
70,325,9,335,12,358,66,360,
40,197,51,266,97,274,75,190,
258,57,328,92,340,63,266,40,
547,0,541,46,506,35,513,1,
509,19,502,49,480,43,480,16,
535,154,582,209,595,187,566,143,
0,70,44,71,38,41,0,42,
129,190,142,226,181,222,157,179,
171,230,272,278,280,253,178,208,
224,227,298,208,309,237,274,252,
345,214,447,199,439,168,354,183,
294,156,423,155,423,175,337,183,
413,125,470,119,475,95,411,105,
480,128,556,152,559,117,490,109,
640,57,591,58,583,127,640,123,
361,313,428,297,427,271,368,268,
372,251,506,192,477,171,360,221,
456,13,417,83,382,76,423,1,
138,77,159,142,204,118,174,60,
89,249,187,337,190,294,107,236,
33,229,0,281,1,330,42,280,
59,189,82,149,112,164,85,212,
0,115,48,168,36,183,1,156,
39,40,112,0,197,0,65,61,
92,69,228,66,225,37,92,37,
174,57,209,0,161,1,146,44,
290,0,318,48,352,52,343,0,
273,74,288,151,262,157,245,98,
252,132,194,172,164,142,242,97,
