
212,44,164,106,145,71,183,36,
163,335,165,358,200,359,187,330,
104,319,105,359,162,358,128,316,
382,97,425,171,358,161,358,98,
422,55,387,87,415,110,444,82,
552,59,621,16,634,41,582,83,
601,98,608,168,580,169,572,133,
483,175,577,235,549,260,475,194,
196,139,233,60,265,69,216,149,
257,128,318,84,275,71,232,93,
366,99,348,182,308,168,322,108,
2,89,34,86,46,55,2,60,
73,60,144,23,114,1,52,35,
92,48,160,84,149,104,88,83,
0,59,62,31,46,6,1,23,
82,255,117,318,146,299,123,265,
1,261,71,270,81,300,0,308,
69,196,130,177,122,150,32,176,
110,185,209,165,189,216,114,205,
267,269,215,355,171,344,208,242,
288,277,229,251,239,209,314,241,
246,359,322,276,306,241,211,333,
312,336,410,255,398,225,290,296,
385,348,470,276,453,246,366,328,
432,206,395,284,446,259,464,211,
453,250,525,257,524,220,461,220,
483,262,623,270,620,289,482,288,
596,189,470,162,473,123,604,167,
451,99,407,203,431,220,485,105,
475,104,594,85,594,130,489,137,
503,60,614,31,607,7,483,33,
437,1,459,83,495,76,473,1,
401,35,345,117,311,89,373,18,
248,27,346,56,341,84,235,62,
240,43,206,114,174,109,213,35,
91,79,206,148,184,180,74,103,
19,90,95,164,128,149,40,58,
1,213,71,233,89,205,1,167,
212,155,174,275,231,253,252,166,
262,165,332,234,314,257,238,191,
272,159,298,143,351,229,320,247,
