
411,39,446,31,437,55,407,60,
68,208,52,84,102,76,107,183,
189,170,226,133,195,114,167,161,192,176,155,161,
265,99,373,57,377,7,256,66,
299,238,392,159,373,121,285,229,
324,218,300,281,327,298,368,224,
361,238,325,304,354,323,415,228,
393,323,376,346,459,340,482,302,
525,299,490,356,452,359,500,275,
237,359,280,327,230,305,186,341,
318,302,303,353,278,352,297,285,
530,43,564,113,606,95,554,16,
558,195,585,166,515,88,493,114,
503,60,542,64,521,94,495,81,
394,142,496,107,482,84,389,106,
365,137,391,72,353,80,334,136,
