
280,69,354,90,347,58,287,39,
400,210,425,169,444,177,419,227,
400,255,399,293,422,300,420,274,
423,304,422,358,390,357,398,297,
458,235,547,226,531,250,464,260,
516,161,452,250,419,224,447,180,
276,2,288,19,310,12,309,1,
312,34,402,1,411,24,342,58,
371,27,378,109,418,113,400,20,
440,33,413,90,400,37,413,18,
462,2,587,68,598,33,523,2,
577,303,638,322,637,286,580,271,
583,261,570,356,541,355,568,246,
566,235,547,351,518,325,545,222,
510,207,616,248,639,211,505,180,
408,189,498,123,481,101,394,166,
275,92,317,132,293,161,265,125,
313,121,418,157,427,126,325,92,
313,163,394,172,395,145,311,133,
360,217,440,292,476,277,378,198,
361,227,405,254,391,268,373,253,
320,272,330,357,361,357,344,273,
334,294,361,356,398,357,354,283,
307,223,376,323,406,297,338,203,
259,227,279,225,314,312,289,318,
281,321,314,311,335,356,291,358,
233,239,268,342,293,322,264,231,
213,350,260,324,252,299,200,327,
147,338,235,269,251,294,194,356,
90,275,82,321,102,343,122,281,
88,327,95,344,66,359,61,331,
79,301,59,358,20,359,50,285,
2,206,31,209,17,314,0,335,
28,268,3,353,27,352,66,278,
22,237,134,277,128,299,10,262,
62,214,140,204,157,235,90,243,
164,185,229,270,208,294,151,221,
216,211,290,237,309,210,221,192,
180,1,190,152,224,156,218,0,
246,1,247,48,217,44,218,2,
251,20,226,128,267,120,286,21,
159,3,187,81,132,67,127,1,
132,139,122,207,155,218,164,144,
54,135,116,175,131,151,72,107,
53,125,2,194,1,135,22,128,
33,14,69,120,29,128,1,20,
106,20,68,81,94,94,143,27,
65,105,163,147,186,107,68,67,
