
452,80,442,17,422,18,437,69,
470,92,449,47,469,36,492,107,
334,6,427,43,430,17,379,1,
624,344,638,307,640,359,627,359,
638,247,625,273,630,317,638,316,
576,288,590,359,628,357,618,320,
569,206,595,324,638,316,591,205,
633,1,631,31,602,18,602,2,
597,46,639,72,637,33,597,18,
248,153,280,182,263,209,238,187,
519,199,602,193,597,161,509,171,
605,71,639,115,637,167,577,90,
542,45,594,3,527,1,509,23,
481,3,524,77,543,62,512,2,
482,10,512,63,510,137,469,57,
477,143,523,168,540,154,492,127,
169,47,151,74,153,94,186,60,
290,2,293,24,367,53,311,1,
307,21,421,73,435,38,323,3,
411,95,468,139,494,112,434,72,
430,140,361,203,339,167,413,115,
441,181,556,258,540,282,440,215,
484,252,569,311,550,334,478,262,
450,222,514,306,471,323,436,223,
416,236,443,355,478,353,440,230,
408,322,413,357,449,358,429,316,
344,319,378,358,414,358,360,294,
286,197,270,260,310,265,319,202,
87,279,131,288,133,270,88,259,
155,315,171,357,147,357,128,308,
123,358,80,288,115,293,146,356,
71,344,3,351,2,359,71,358,
4,353,58,346,61,313,3,327,
0,327,89,291,80,261,2,293,
94,267,116,172,48,184,39,270,
110,195,199,235,208,212,118,174,
186,263,206,359,170,358,163,263,
212,325,308,358,351,340,242,304,
236,223,241,303,203,337,198,224,
210,134,188,211,226,225,248,140,
248,21,229,113,284,69,268,22,
184,48,135,45,132,10,213,9,
51,1,133,57,150,46,101,0,
20,54,102,88,111,48,28,31,
48,95,91,135,129,120,77,73,
35,186,156,163,135,123,28,151,
208,99,152,149,128,128,178,74,
257,0,206,91,171,76,220,1,
295,31,427,77,403,106,293,66,
344,87,287,150,268,141,315,77,
311,84,255,156,224,126,291,63,
