
53,31,130,31,154,46,57,57,
556,127,536,202,569,198,581,142,
583,214,639,197,638,135,565,180,
372,139,368,204,335,181,348,133,
0,248,40,251,31,214,1,221,
47,358,124,316,132,338,96,358,
99,303,102,340,79,340,74,319,
380,212,348,268,306,249,346,195,
334,92,379,87,379,116,334,120,
179,81,228,92,245,60,176,48,
325,290,361,307,394,288,335,267,
445,210,447,236,481,232,468,206,
631,64,626,116,639,132,638,56,
507,1,531,23,588,23,591,1,
459,1,456,20,510,34,488,1,
294,80,354,67,341,47,291,62,
277,117,297,123,309,102,280,92,
249,203,303,193,313,217,248,225,
251,231,267,270,289,256,275,223,
225,302,286,290,263,266,234,276,
579,101,600,158,638,133,603,93,
581,278,504,357,549,357,610,293,
449,318,469,336,455,357,429,339,
417,94,470,75,504,93,453,105,
418,99,464,107,460,134,413,127,
416,85,411,130,376,118,387,82,
156,1,156,21,196,30,201,2,
2,180,70,195,78,174,1,150,
188,242,206,266,156,285,145,249,
45,258,150,239,150,264,50,292,
345,347,425,306,427,273,333,324,
557,254,637,312,636,273,567,232,
527,156,488,229,461,216,508,138,
261,239,207,321,184,294,228,231,
314,194,341,211,356,200,327,173,
292,66,253,143,221,120,253,57,
219,120,279,173,247,193,202,134,
170,203,245,194,221,160,168,174,
185,108,180,137,206,141,206,103,
170,174,215,162,195,136,166,149,
5,1,0,62,26,59,31,1,
56,0,35,60,26,58,29,1,
8,92,134,73,118,45,1,66,
190,56,105,172,88,146,153,46,
