
191,258,237,234,218,209,173,231,
372,25,393,54,413,41,396,16,
282,53,286,159,328,189,322,116,
312,160,359,209,404,203,332,142,
348,249,347,327,324,323,324,240,
606,140,576,76,549,68,560,137,
483,32,544,2,590,1,526,42,
478,93,528,86,527,47,468,70,
522,124,552,113,549,84,507,94,
505,96,566,204,504,191,469,104,
539,91,585,4,558,14,513,73,
605,20,572,77,546,69,587,5,
443,36,505,38,488,65,435,59,
415,124,482,136,491,109,421,93,
499,182,542,203,529,223,485,198,
561,298,630,260,614,237,541,275,
592,192,638,267,637,212,612,171,
555,359,536,319,505,322,515,358,
519,317,604,349,617,321,541,293,
188,124,210,208,241,199,221,145,
225,158,263,236,284,224,250,155,
264,112,266,162,292,169,288,85,
255,188,320,223,318,186,269,156,
254,109,289,34,264,12,222,92,
310,3,341,106,313,118,266,12,
347,121,456,191,418,225,323,131,
448,203,462,178,555,235,509,250,
444,253,496,333,518,315,467,242,
424,310,511,337,506,358,404,350,
280,323,342,247,314,231,248,318,
71,340,186,349,183,320,69,304,
73,222,32,270,27,321,100,237,
88,252,174,282,158,306,55,286,
1,90,15,92,30,1,2,1,
36,12,66,111,28,135,2,65,
89,31,101,78,70,103,62,26,
113,91,126,41,190,43,166,85,
171,78,203,137,221,101,187,44,
108,153,183,211,203,174,133,134,
14,200,96,169,102,128,11,167,
23,165,125,120,110,66,9,139,
