
587,102,588,170,621,200,611,91,
612,304,592,356,629,357,637,300,
590,314,559,357,597,356,611,312,
271,322,352,272,382,289,297,339,
491,215,449,286,424,279,468,202,
412,78,419,1,385,2,379,79,
590,1,572,15,547,20,549,1,
578,19,569,75,550,95,549,29,
319,238,370,242,368,218,322,217,
399,292,434,338,412,349,360,295,
557,280,627,284,628,311,558,304,
497,225,567,166,561,129,477,200,
576,80,590,171,565,171,559,78,
512,64,555,29,543,9,501,24,
421,48,469,19,452,6,414,12,
387,25,377,68,350,80,367,16,
432,69,444,185,469,184,457,66,
440,106,414,131,393,125,420,88,
346,112,422,136,415,160,341,136,
375,202,323,146,326,124,390,162,
193,219,180,251,207,255,223,207,
225,297,181,345,180,359,220,358,
225,276,219,359,237,357,249,269,
281,284,273,357,237,358,249,273,
258,232,299,257,292,290,232,261,
272,210,231,253,210,236,250,188,
248,177,302,235,322,220,257,152,
241,132,286,110,280,91,227,117,
258,137,325,144,321,125,254,112,
143,130,224,169,193,189,137,147,
161,164,159,227,131,229,137,147,
91,233,82,312,65,306,69,230,
92,154,112,154,81,229,49,207,
96,86,72,147,85,165,124,100,
22,149,23,77,0,79,0,149,
1,22,28,1,75,2,2,51,
2,36,50,29,50,74,0,83,
245,63,309,2,272,1,223,58,
263,37,334,19,347,1,311,1,
346,59,386,2,347,1,324,35,
327,53,387,119,335,123,312,51,
317,40,330,123,282,115,285,43,
177,105,282,90,285,56,208,78,
171,104,227,64,219,45,149,92,
150,101,125,198,109,151,131,85,
159,86,199,45,184,22,124,88,
106,2,117,83,151,63,147,0,
