
181,33,210,55,227,55,192,14,
311,177,284,205,298,223,317,197,
566,42,635,19,635,0,559,18,
639,282,620,327,630,347,640,348,
375,314,398,359,410,333,394,299,
169,152,225,131,216,109,161,121,
109,221,74,302,109,318,123,235,
133,90,172,90,192,111,145,111,
210,107,228,120,273,118,224,88,
409,137,461,197,466,154,431,118,
386,142,368,214,325,218,366,140,
539,6,523,37,548,49,563,14,
238,335,202,359,246,358,265,342,
283,277,334,282,352,299,299,307,
245,358,330,300,355,335,297,359,
311,256,421,245,411,303,305,278,
449,262,540,299,527,330,436,288,
545,234,623,230,638,259,544,270,
600,135,640,178,639,209,586,149,
565,135,540,183,509,164,541,114,
586,73,539,135,536,83,564,52,
496,27,559,59,542,78,484,50,
436,30,397,0,454,0,458,23,
426,89,492,89,494,59,421,60,
402,9,428,67,400,87,381,11,
425,121,512,159,532,132,451,97,
321,102,421,135,432,108,333,75,
343,55,379,79,375,98,335,70,
380,52,437,93,423,109,356,76,
356,19,333,80,302,81,327,9,
257,109,314,44,286,28,220,76,
235,52,321,35,287,8,221,33,
94,0,169,31,180,12,142,1,
134,95,150,123,126,130,99,88,
109,93,189,83,207,54,97,70,
80,4,92,102,61,104,63,3,
111,15,131,61,93,66,83,20,
1,18,28,7,45,26,0,57,
51,11,14,53,35,66,68,27,
66,53,61,125,15,120,19,54,
1,235,64,153,37,123,2,173,
5,271,64,275,60,309,2,307,
44,204,44,275,71,285,78,206,
142,245,166,293,197,285,175,229,
92,158,97,225,167,219,122,154,
62,180,148,152,119,127,65,130,
